round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
84,397.385,402.385,5,15:10:10,15:16:29,378.869
85,402.385,407.385,5,15:16:29,15:23:13,403.976
86,407.385,412.385,5,15:23:13,15:29:48,394.426
87,412.385,416.105,3.72004,15:29:48,15:35:31,343.18
88,416.105,421.105,5,15:35:31,15:41:50,379.59
89,421.105,424.382,3.277,15:41:50,15:46:41,290.986
90,424.382,429.382,5,15:46:41,15:53:10,389.128
91,429.382,434.382,5,15:53:10,15:59:01,350.094
92,434.382,439.382,5,15:59:01,16:05:21,380.503
93,439.382,444.382,5,16:05:21,16:11:47,386.084
94,444.382,449.382,5,16:11:47,16:18:31,403.441
95,449.382,454.382,5,16:18:31,16:25:01,390.579
96,454.382,459.382,5,16:25:01,16:31:45,403.636
97,459.382,464.312,4.93,16:31:45,16:38:34,409.278
98,464.312,469.312,5,16:38:34,16:44:32,357.446
99,469.312,474.207,4.8955,16:44:32,16:50:59,387.281
100,474.207,477.734,3.5265,16:50:59,16:56:03,304.152
