round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
88,431.54,436.54,5,03:38:47,03:45:17,389.871
89,436.54,439.742,3.20254,03:45:17,03:50:11,293.916
90,439.742,444.742,5,03:50:11,03:55:53,341.68
91,444.742,449.742,5,03:55:53,04:02:00,366.852
92,449.742,452.972,3.23,04:02:00,04:06:47,286.963
93,452.972,457.972,5,04:06:47,04:13:06,379.339
94,457.972,462.972,5,04:13:06,04:19:17,370.44
95,462.972,467.972,5,04:19:17,04:25:05,348.399
96,467.972,472.972,5,04:25:05,04:31:07,361.729
97,472.972,477.972,5,04:31:07,04:37:14,367.352
98,477.972,480.999,3.0265,04:37:14,04:41:46,271.934
99,480.999,485.999,5,04:41:46,04:48:03,376.778
100,485.999,490.999,5,04:48:03,04:54:13,370.403
