round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
33,152.637,157.637,5,11:10:47,11:18:05,437.506
34,157.637,162.002,4.365,11:18:05,11:24:45,400.117
35,162.002,167.002,5,11:24:45,11:31:41,416.246
36,167.002,172.002,5,11:31:41,11:38:26,405.057
37,172.002,177.002,5,11:38:26,11:45:26,419.982
38,177.002,182.002,5,11:45:26,11:52:53,446.891
39,182.002,187.002,5,11:52:53,11:59:29,395.349
40,187.002,192.002,5,11:59:29,12:06:07,398.605
41,192.002,196.518,4.5165,12:06:07,12:12:33,386.084
42,196.518,201.518,5,12:12:33,12:18:45,371.693
43,201.518,205.995,4.477,12:18:45,12:25:09,383.927
44,205.995,210.995,5,12:25:09,12:31:39,390.032
45,210.995,215.995,5,12:31:39,12:38:10,391.113
46,215.995,220.995,5,12:38:10,12:44:48,398.393
47,220.995,225.995,5,12:44:48,12:50:54,365.196
48,225.995,229.703,3.7075,12:50:54,12:56:31,337.07
49,229.703,234.703,5,12:56:31,13:03:16,405.275
50,234.703,238.616,3.9135,13:03:16,13:08:52,336.477
51,238.616,243.616,5,13:08:52,13:15:15,382.403
52,243.616,247.436,3.81947,13:15:15,13:20:40,325.436
53,247.436,252.436,5,13:20:40,13:27:50,429.539
54,252.436,257.436,5,13:27:50,13:34:03,372.843
55,257.436,262.436,5,13:34:03,13:40:09,365.913
56,262.436,267.436,5,13:40:09,13:47:01,412.616
57,267.436,272.436,5,13:47:01,13:53:36,395.068
58,272.436,277.436,5,13:53:36,14:00:12,395.736
59,277.436,281.971,4.53553,14:00:12,14:06:36,384.458
60,281.971,286.782,4.81046,14:06:36,14:13:13,396.401
61,286.782,290.426,3.64404,14:13:13,14:18:33,320.186
62,290.426,295.426,5,14:18:33,14:25:01,388.171
63,295.426,300.426,5,14:25:01,14:31:17,375.886
64,300.426,305.208,4.78196,14:31:17,14:37:54,397.25
65,305.208,310.208,5,14:37:54,14:44:07,372.447
66,310.208,314.661,4.45354,14:44:07,14:50:27,380.215
67,314.661,318.315,3.654,14:50:27,14:56:06,339.323
68,318.315,323.315,5,14:56:06,15:02:33,386.579
69,323.315,328.248,4.933,15:02:33,15:09:21,408.577
70,328.248,332.014,3.766,15:09:21,15:14:51,329.529
71,332.014,337.014,5,15:14:51,15:21:00,369.181
72,337.014,342.014,5,15:21:00,15:27:24,383.786
73,342.014,345.589,3.57496,15:27:24,15:32:57,332.884
74,345.589,350.589,5,15:32:57,15:39:25,388.09
75,350.589,355.589,5,15:39:25,15:46:08,402.62
76,355.589,360.589,5,15:46:08,15:52:20,372.056
77,360.589,365.589,5,15:52:20,15:58:46,386.819
78,365.589,370.589,5,15:58:46,16:05:40,413.159
79,370.589,375.589,5,16:05:40,16:12:26,406.567
80,375.589,380.589,5,16:12:26,16:18:58,392.319
81,380.589,385.589,5,16:18:58,16:25:27,388.213
82,385.589,390.589,5,16:25:27,16:31:36,369.094
83,390.589,394.368,3.77854,16:31:36,16:37:06,330.292
84,394.368,399.368,5,16:37:06,16:43:11,364.804
85,399.368,404.368,5,16:43:11,16:50:04,412.766
86,404.368,409.368,5,16:50:04,16:56:17,373.616
87,409.368,413.289,3.9215,16:56:17,17:01:55,337.297
88,413.289,418.289,5,17:01:55,17:08:33,398.444
89,418.289,423.289,5,17:08:33,17:15:13,400.269
90,423.289,428.289,5,17:15:13,17:21:34,381.024
91,428.289,433.289,5,17:21:34,17:28:08,393.916
92,433.289,438.289,5,17:28:08,17:34:14,365.551
93,438.289,443.061,4.772,17:34:14,17:40:58,404.227
94,443.061,448.061,5,17:40:58,17:48:06,427.672
95,448.061,453.061,5,17:48:06,17:54:19,372.885
96,453.061,458.061,5,17:54:19,18:00:47,388.265
97,458.061,463.061,5,18:00:47,18:07:14,386.733
98,463.061,468.061,5,18:07:14,18:13:51,397.435
99,468.061,473.061,5,18:13:51,18:20:05,374.09
100,473.061,478.061,5,18:20:05,18:26:11,365.696
