round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
52,246.674,251.674,5,12:03:28,12:10:01,392.949
53,251.674,256.674,5,12:10:01,12:16:45,404.059
54,256.674,261.674,5,12:16:45,12:23:29,403.4
55,261.674,266.674,5,12:23:29,12:29:38,369.586
56,266.674,271.674,5,12:29:38,12:36:13,394.202
57,271.674,276.674,5,12:36:13,12:42:50,397.456
58,276.674,281.674,5,12:42:50,12:49:09,378.572
59,281.674,286.674,5,12:49:09,12:55:26,377.489
60,286.674,291.674,5,12:55:26,13:01:51,384.756
61,291.674,296.674,5,13:01:51,13:08:54,422.986
62,296.674,301.088,4.41454,13:08:54,13:15:15,380.998
63,301.088,306.088,5,13:15:15,13:21:37,381.717
64,306.088,309.967,3.8785,13:21:37,13:27:35,358.011
65,309.967,314.967,5,13:27:35,13:33:31,356.838
66,314.967,318.779,3.8125,13:33:31,13:39:25,353.528
67,318.779,323.356,4.5765,13:39:25,13:45:54,389.207
68,323.356,328.356,5,13:45:54,13:52:06,371.602
69,328.356,332.569,4.2135,13:52:06,13:58:08,362.393
70,332.569,337.569,5,13:58:08,14:04:42,394.235
71,337.569,342.569,5,14:04:42,14:11:16,393.808
72,342.569,347.569,5,14:11:16,14:17:40,383.38
73,347.569,351.808,4.239,14:17:40,14:24:08,388.719
74,351.808,356.808,5,14:24:08,14:30:45,396.242
75,356.808,361.808,5,14:30:45,14:37:18,393.606
76,361.808,366.808,5,14:37:18,14:43:52,393.873
77,366.808,371.808,5,14:43:52,14:50:34,401.978
78,371.808,376.562,4.7535,14:50:34,14:57:02,388.277
79,376.562,381.562,5,14:57:02,15:03:35,392.626
80,381.562,386.562,5,15:03:35,15:09:43,367.664
81,386.562,391.562,5,15:09:43,15:15:51,368.344
82,391.562,396.562,5,15:15:51,15:22:07,376.359
83,396.562,401.272,4.7105,15:22:07,15:29:04,416.79
84,401.272,406.272,5,15:29:04,15:35:17,372.864
85,406.272,411.272,5,15:35:17,15:41:59,401.771
86,411.272,415.265,3.99246,15:41:59,15:47:48,349.541
87,415.265,420.265,5,15:47:48,15:54:22,393.793
88,420.265,425.265,5,15:54:22,16:01:18,415.671
89,425.265,430.265,5,16:01:18,16:07:53,395.486
90,430.265,435.265,5,16:07:53,16:14:36,402.747
91,435.265,440.265,5,16:14:36,16:21:20,404.221
92,440.265,445.265,5,16:21:20,16:27:49,388.796
93,445.265,450.265,5,16:27:49,16:34:36,406.846
94,450.265,455.265,5,16:34:36,16:41:32,416.032
95,455.265,460.265,5,16:41:32,16:48:08,396.517
96,460.265,464.388,4.12354,16:48:08,16:54:06,357.623
97,464.388,469.388,5,16:54:06,17:00:41,395.431
98,469.388,474.388,5,17:00:41,17:07:06,384.828
99,474.388,479.388,5,17:07:06,17:13:41,394.955
100,479.388,484.388,5,17:13:41,17:20:25,403.88
