round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
59,280.496,285.496,5,07:08:02,07:13:48,346.497
60,285.496,290.496,5,07:13:48,07:20:09,380.586
61,290.496,294.179,3.68297,07:20:09,07:25:31,322.007
62,294.179,299.179,5,07:25:31,07:31:14,343.534
63,299.179,304.179,5,07:31:14,07:37:11,356.602
64,304.179,309.179,5,07:37:11,07:43:34,383.304
65,309.179,314.179,5,07:43:34,07:49:44,369.379
66,314.179,319.179,5,07:49:44,07:55:41,357.811
67,319.179,324.179,5,07:55:41,08:02:19,397.789
68,324.179,329.179,5,08:02:19,08:08:39,379.825
69,329.179,334.179,5,08:08:39,08:15:01,381.752
70,334.179,339.179,5,08:15:01,08:21:04,363.201
71,339.179,342.668,3.48854,08:21:04,08:26:28,323.876
72,342.668,347.668,5,08:26:28,08:32:19,351.032
73,347.668,352.668,5,08:32:19,08:38:04,345.451
74,352.668,357.668,5,08:38:04,08:44:28,384.068
75,357.668,362.668,5,08:44:28,08:50:55,386.713
76,362.668,367.668,5,08:50:55,08:56:40,344.728
77,367.668,372.668,5,08:56:40,09:02:45,365.456
78,372.668,377.668,5,09:02:45,09:09:05,380.038
79,377.668,382.668,5,09:09:05,09:15:26,380.075
80,382.668,387.668,5,09:15:26,09:21:43,377.431
81,387.668,392.668,5,09:21:43,09:27:48,365.275
82,392.668,397.668,5,09:27:48,09:33:54,365.562
83,397.668,402.668,5,09:33:54,09:39:56,362.499
84,402.668,407.668,5,09:39:56,09:46:18,381.505
85,407.668,412.668,5,09:46:18,09:52:38,380.567
86,412.668,416.146,3.47846,09:52:38,09:57:45,306.673
87,416.146,421.146,5,09:57:45,10:03:55,370.448
88,421.146,426.146,5,10:03:55,10:10:15,379.626
89,426.146,431.146,5,10:10:15,10:16:00,344.599
90,431.146,436.146,5,10:16:00,10:21:47,347.688
91,436.146,441.146,5,10:21:47,10:27:47,359.581
92,441.146,446.146,5,10:27:47,10:33:32,345.03
93,446.146,451.146,5,10:33:32,10:39:59,387.161
94,451.146,456.146,5,10:39:59,10:46:42,402.757
95,456.146,461.146,5,10:46:42,10:52:49,366.76
96,461.146,466.146,5,10:52:49,10:58:40,351.145
97,466.146,471.146,5,10:58:40,11:04:53,373.018
98,471.146,474.506,3.36004,11:04:53,11:10:08,314.903
99,474.506,479.506,5,11:10:08,11:16:24,376.256
100,479.506,484.506,5,11:16:24,11:22:52,388.409
