round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
58,284.415,289.415,5,13:27:20,13:34:00,399.882
59,289.415,294.415,5,13:34:00,13:39:54,353.667
60,294.415,299.415,5,13:39:54,13:46:29,395.221
61,299.415,304.415,5,13:46:29,13:53:00,390.772
62,304.415,309.415,5,13:53:00,13:59:05,365
63,309.415,313.46,4.0445,13:59:05,14:05:10,365.293
64,313.46,318.46,5,14:05:10,14:11:21,370.973
65,318.46,323.46,5,14:11:21,14:18:34,433.059
66,323.46,327.151,3.69104,14:18:34,14:24:18,344.049
67,327.151,332.151,5,14:24:18,14:30:25,367.31
68,332.151,337.151,5,14:30:25,14:35:51,325.449
69,337.151,342.151,5,14:35:51,14:42:30,399.089
70,342.151,347.151,5,14:42:30,14:47:55,325.162
71,347.151,350.99,3.83947,14:47:55,14:53:48,352.91
72,350.99,355.99,5,14:53:48,15:00:16,388.299
73,355.99,360.99,5,15:00:16,15:06:32,375.767
74,360.99,365.855,4.86454,15:06:32,15:13:26,413.912
75,365.855,370.855,5,15:13:26,15:18:52,326.365
76,370.855,375.855,5,15:18:52,15:26:06,433.784
77,375.855,380.855,5,15:26:06,15:31:57,351.201
78,380.855,385.855,5,15:31:57,15:38:06,368.717
79,385.855,390.855,5,15:38:06,15:44:22,376.125
80,390.855,395.855,5,15:44:22,15:51:01,399.036
81,395.855,400.855,5,15:51:01,15:57:35,394.122
82,400.855,405.855,5,15:57:35,16:03:32,357.191
83,405.855,410.855,5,16:03:32,16:09:15,342.731
84,410.855,415.855,5,16:09:15,16:14:57,341.933
85,415.855,420.855,5,16:14:57,16:21:36,398.728
86,420.855,425.855,5,16:21:36,16:27:38,361.975
87,425.855,430.855,5,16:27:38,16:34:26,408.744
88,430.855,435.855,5,16:34:26,16:40:46,379.152
89,435.855,439.674,3.819,16:40:46,16:46:43,357.151
90,439.674,444.674,5,16:46:43,16:52:54,370.973
91,444.674,449.674,5,16:52:54,16:59:26,392.463
92,449.674,453.683,4.0095,16:59:26,17:05:42,375.724
93,453.683,458.683,5,17:05:42,17:11:51,369.3
94,458.683,463.683,5,17:11:51,17:18:22,390.392
95,463.683,468.683,5,17:18:22,17:24:13,351.605
96,468.683,473.683,5,17:24:13,17:31:01,407.429
97,473.683,478.683,5,17:31:01,17:37:39,398.672
98,478.683,483.175,4.4915,17:37:39,17:44:14,394.694
99,483.175,488.175,5,17:44:14,17:51:34,440.239
100,488.175,493.175,5,17:51:34,17:57:57,383.062
