round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
70,326.493,331.493,5,00:31:34,00:38:02,388.628
71,331.493,335.429,3.93604,00:38:02,00:43:40,338.014
72,335.429,340.429,5,00:43:40,00:50:13,392.968
73,340.429,344.225,3.7965,00:50:13,00:55:46,332.797
74,344.225,348.228,4.0025,00:55:46,01:01:27,340.678
75,348.228,353.228,5,01:01:27,01:07:53,386.294
76,353.228,358.228,5,01:07:53,01:14:08,374.844
77,358.228,363.228,5,01:14:08,01:21:16,428.319
78,363.228,368.228,5,01:21:16,01:27:40,384.094
79,368.228,373.228,5,01:27:40,01:33:49,368.042
80,373.228,376.94,3.712,01:33:49,01:39:03,314.901
81,376.94,380.677,3.73746,01:39:03,01:44:31,327.323
82,380.677,384.733,4.0555,01:44:31,01:50:23,351.997
83,384.733,389.733,5,01:50:23,01:56:54,391.745
84,389.733,394.733,5,01:56:54,02:03:07,372.532
85,394.733,399.733,5,02:03:07,02:09:34,386.884
86,399.733,404.733,5,02:09:34,02:15:40,366.459
87,404.733,408.832,4.09953,02:15:40,02:21:32,351.241
88,408.832,413.832,5,02:21:32,02:27:48,376.63
89,413.832,418.832,5,02:27:48,02:34:14,385.79
90,418.832,422.564,3.732,02:34:14,02:39:35,320.94
91,422.564,426.158,3.594,02:39:35,02:45:07,331.989
92,426.158,431.158,5,02:45:07,02:51:30,383.143
93,431.158,434.759,3.6005,02:51:30,02:57:03,332.497
94,434.759,439.759,5,02:57:03,03:03:09,366.4
95,439.759,444.759,5,03:03:09,03:09:40,391.175
96,444.759,449.759,5,03:09:40,03:16:12,391.556
97,449.759,454.759,5,03:16:12,03:22:58,406.034
98,454.759,459.759,5,03:22:58,03:29:06,368.114
99,459.759,464.759,5,03:29:06,03:35:29,383.01
100,464.759,469.759,5,03:35:29,03:42:15,406.336
