round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
90,419.208,422.713,3.505,15:03:54,15:08:55,300.575
91,422.713,427.713,5,15:08:55,15:14:56,360.732
92,427.713,432.713,5,15:14:56,15:20:53,357.292
93,432.713,437.713,5,15:20:53,15:26:21,327.881
94,437.713,442.713,5,15:26:21,15:32:39,377.979
95,442.713,447.713,5,15:32:39,15:39:05,386.793
96,447.713,452.713,5,15:39:05,15:44:52,346.426
97,452.713,457.713,5,15:44:52,15:51:28,396.026
98,457.713,462.713,5,15:51:28,15:57:17,349.503
99,462.713,467.713,5,15:57:17,16:03:30,372.429
100,467.713,472.713,5,16:03:30,16:09:45,375.563
